cites,authors,title,year,source,publisher,articleurl,citesurl,gsrank,querydate,type,doi,issn,citationurl,volume,issue,startpage,endpage,ecc,citesperyear,citesperauthor,authorcount,age,abstract,fulltexturl,relatedurl,title_clean,doi_clean
1,Janusz Bedkowski,"Open source, open hardware hand-held mobile mapping system for large scale surveys",2024.0,Softwarex,Elsevier,,,666,8/22/24 16:58,Article,10.1016/j.softx.2023.101618,2352-7110,,25.0,,,,1,1.0,1,1,1.0,"This paper presents open-source software for large-scale 3D mapping using an open-hardware hand-held measurement device. This work is dedicated to educational and research purposes. This software is composed of three components: LIDAR odometry, single-session refinement and multi-session refinement. Data refinement uses a pose-graph loop closure technique and an Iterative Closest Point algorithm to minimize the error of the edge. The results are 3D point clouds in LAZ data format (compressed LAS - LIDAR Aerial Survey). It was tested in many real-world scenarios/applications: city-level 3D mapping, culture heritage, creating ground truth data for mobile robots, precise forestry, and large-scale indoor 3D mapping. This software can run on Linux and Windows machines, it does not incorporate GPU computing. It is advised to use at least 32 GB of RAM to cope with large data sets. The optimization framework is implemented from scratch using the Eigen library, thus there is not need to install any additional libraries such as Ceres, g2o, GTSAM, manif, Sophus etc.",,,"open source, open hardware hand-held mobile mapping system for large scale surveys",10.1016/j.softx.2023.101618
0,"Ayham Alharbat, Dion Zwakenberg, Hanieh Esmaeeli, Abeje Mersha",Sarax: An Open-Source Software/Hardware Framework for Aerial Manipulators,2024.0,2024 International Conference on Unmanned Aircraft Systems (ICUAS),IEEE,http://dx.doi.org/10.1109/icuas60882.2024.10556971,,160,8/22/24 15:14,proceedings-article,10.1109/icuas60882.2024.10556971,,,,,,,0,0.0,0,4,1.0,,http://xplorestaging.ieee.org/ielx8/10556795/10556824/10556971.pdf?arnumber=10556971,,sarax: an open-source software/hardware framework for aerial manipulators,10.1109/icuas60882.2024.10556971
0,"Fabiano Fruett, Fernanda Pereira Barbosa, Samuel Cardoso Zampolli Fraga, Pedro Ivo Aragao Guimaraes",Empowering STEAM Activities With Artificial Intelligence and Open Hardware: The BitDogLab,2024.0,Ieee Transactions On Education,Ieee-Inst Electrical Electronics Engineers Inc,,,653,8/22/24 16:58,Article,10.1109/TE.2024.3377555,0018-9359,,67.0,3.0,462.0,471.0,0,0.0,0,4,1.0,"Open-source hardware and software platforms have played an important role in democratizing access to technology and education in computer science and engineering. Recent advancements in tools, such as KiCad, MicroPython, and Thonny, integrated development environment potentially accelerate low-budget educational applications, providing a smooth and consistent learning curve for users. The BitDogLab, utilizing these platforms, is designed and developed for Science, Technology, Engineering, Arts, and Mathematics activities based on the Raspberry Pi Pico Board, featuring artificial intelligence (AI)-supported programming via the GPT model. BitDogLab is an open-source hardware solution with a flexible design for continuous expansion in both software and hardware areas. Its functionality, based on open-source code, can be enhanced by integrating various software resources. Additionally, BitDogLab's adaptability to sophisticated hardware like robotic systems or advanced sensors expands its educational applications. An evaluation of BitDogLab, conducted through a hands-on workshop at the Latin America Open Technology Conference-Latinoware 2023, revealed unanimous interest among 36 respondents, mainly for teaching programming (58%), and valuing its low cost, diverse components, and ease of AI-assisted programming. 75% of respondents expressed a strong desire to use BitDogLab, despite 19% preferring familiar boards like Arduino or Micro:bit. The project's open distribution encourages community contributions, promoting collaborative learning and innovation from children to preuniversity students.",,,empowering steam activities with artificial intelligence and open hardware: the bitdoglab,10.1109/te.2024.3377555
0,"D Virag, J Homolak, I Kodvanj, AM Vargantolić, ...",MIROSLAV: A complete open-source hardware and software toolkit for high-throughput circadian activity measurement and analysis in rodents,2024.0,bioRxiv,biorxiv.org,https://www.biorxiv.org/content/10.1101/2024.06.25.600592.abstract,,167,8/22/24 10:20,,10.1101/2024.06.25.600592.abstract,,,,,,,0,0.0,0,5,1.0,"While conventional behavioural tests offer valuable insight into rodent behaviour in specific paradigms, rodents spend most of their time in a safe, undisturbed environment - their home …",https://www.biorxiv.org/content/10.1101/2024.06.25.600592.full.pdf,https://scholar.google.com/scholar?q=related:gwCjz1-lSsMJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007,miroslav: a complete open-source hardware and software toolkit for high-throughput circadian activity measurement and analysis in rodents,10.1101/2024.06.25.600592.abstract
0,"A Alharbat, D Zwakenberg, H Esmaeeli, ...",Sarax: An Open-Source Software/Hardware Framework for Aerial Manipulators,2024.0,… on Unmanned Aircraft …,ris.utwente.nl,https://ris.utwente.nl/ws/portalfiles/portal/398844554/ICUAS2024_Sarax.pdf,,299,8/22/24 10:20,PDF,,,,,,,,0,0.0,0,4,1.0,"… For this purpose, we introduce Sarax, an open-source hardware and software framework … Brazinskas, SD Prior, and JP Scanlan, “An empirical study of overlapping rotor interference …",https://ris.utwente.nl/ws/portalfiles/portal/398844554/ICUAS2024_Sarax.pdf,https://scholar.google.com/scholar?q=related:Fj_3_tMecfoJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007,sarax: an open-source software/hardware framework for aerial manipulators,
0,,,2024.0,,Publications Office of the European Union,http://dx.doi.org/10.3030/101134083,,19,8/22/24 15:14,grant,10.3030/101134083,,,,,,,0,0.0,0,0,1.0,,,,,10.3030/101134083
0,"A Verani, R Di Rienzo, N Nicodemo, F Baronti, ...",Open Hardware/Software Modular Battery Emulator for Battery Management Systems Development and Functional Testing,2024.0,IEEE …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/10555218/,,102,8/22/24 10:20,,,,,,,,,0,0.0,0,5,1.0,"… Instead, our project aims to develop a low-cost and open hardware/software platform able to accurately reproduce the complete behavior of a battery in terms of voltages, temperatures, …",https://ieeexplore.ieee.org/iel8/6287639/10380310/10555218.pdf,https://scholar.google.com/scholar?q=related:m6FXkMJrDAgJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007,open hardware/software modular battery emulator for battery management systems development and functional testing,
0,"Marina Morgan, Naomi Eichenlaub",Digital asset management systems: Open source or not open source?,2024.0,,Ryerson University Library and Archives,http://dx.doi.org/10.32920/19905001.v1,,716,8/22/24 15:14,posted-content,10.32920/19905001.v1,,,,,,,0,0.0,0,2,1.0,<p>The objective of this poster is to provide an overview of a number of existing open source and proprietary information management systems for digital assets. We hope that this poster will assist libraries and other institutions in their process of researching and decision-making when considering implementing a management system for their digital collections.</p>,,,digital asset management systems: open source or not open source?,10.32920/19905001.v1
0,"Marina Morgan, Naomi Eichenlaub",Digital asset management systems: Open source or not open source?,2024.0,,Ryerson University Library and Archives,http://dx.doi.org/10.32920/19905001,,715,8/22/24 15:14,posted-content,10.32920/19905001,,,,,,,0,0.0,0,2,1.0,<p>The objective of this poster is to provide an overview of a number of existing open source and proprietary information management systems for digital assets. We hope that this poster will assist libraries and other institutions in their process of researching and decision-making when considering implementing a management system for their digital collections.</p>,,,digital asset management systems: open source or not open source?,10.32920/19905001
0,"Alessandro Verani, Roberto Di Rienzo, Niccolo Nicodemo, Federico Baronti, Roberto Roncella, Roberto Saletti",Open Hardware/Software Modular Battery Emulator for Battery Management Systems Development and Functional Testing,2024.0,Ieee Access,Ieee-Inst Electrical Electronics Engineers Inc,,,646,8/22/24 16:58,Article,10.1109/ACCESS.2024.3413187,2169-3536,,12.0,,84488.0,84497.0,0,0.0,0,6,1.0,"Lithium-ion Batteries are widely used in several applications but require complex management systems to ensure their safe and effective usage. Algorithm development and functional testing are among the most complex and time-consuming phases of lithium-ion battery management system design. Furthermore, the use of real batteries in those phases introduces safety hazards. The hardware-in-the-loop approach allows the designers to overcome these limitations by replacing real batteries with hardware emulators. This article presents a low-cost battery emulator platform to reproduce the main electrical and thermal behaviors of elementary battery cells. The platform allows the user to manually control the emulator outputs or automatically reproduce specific voltage, temperature, and current profiles. In addition, the platform can independently reproduce the battery cell behaviors by using a customizable 2-RC equivalent electrical model. The functional testing and the balancing algorithm assessment of a custom battery management system are used as a case study to evaluate the developed battery emulator platform. Results demonstrate the effective advantages of the developed platform to assess the battery management system safety functionalities and algorithms. Finally, the platform is made freely available to accelerate research and innovation in the field of energy storage technology.",,,open hardware/software modular battery emulator for battery management systems development and functional testing,10.1109/access.2024.3413187
