Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
0,"T Narmadha, R Shree, I Alam","A Concise Overview of Cloud-based Platform for Intelligent Converters",2023,"2023 International Conference …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/10450764/","",401,"2024-08-22 10:20:32","","","","",,,,,0,0.00,0,3,1,"… An Elaborate Methodological Approach To Design And Implement Open-Source Hardware … Experimental Results We provide empirical data for P&O and IC methods and juxtapose …","https://ieeexplore.ieee.org/iel7/10450149/10449970/10450764.pdf","https://scholar.google.com/scholar?q=related:mnZJSwYfLAUJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
73,"T Pachidis, E Vrochidou, VG Kaburlasos, ...","Social robotics in education: State-of-the-art and directions",2019,"Advances in Service and …","Springer","https://link.springer.com/chapter/10.1007/978-3-030-00232-9_72","https://scholar.google.com/scholar?cites=1396501644066359680&as_sdt=2005&sciodt=2007&hl=en",390,"2024-08-22 10:20:32","","10.1007/978-3-030-00232-9_72","","",,,,,73,14.60,18,4,5,"Social Robots is one type of cyber-physical systems, that is the social equivalent of “industry 4.0” technology, in applications involving humans eg in businesses of services. Our interest …","http://ir.bas.bg/ronni/doc/RAAD2018_Final.pdf","https://scholar.google.com/scholar?q=related:gAnTptheYRMJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
0,"T Park, K Kim","Development of Instructional Design Strategies for a Physical Computing Program to Enhance Creative Problem Solving",2018,"EdMedia+ Innovate Learning","learntechlib.org","https://www.learntechlib.org/p/184283/","",441,"2024-08-22 10:20:32","","","","",,,,,0,0.00,0,2,6,"… Further empirical research is needed on how instructors design a physical computing … Recent deployment of open source hardware and 3D printers makes it easy to access physical …","","https://scholar.google.com/scholar?q=related:se7xgwX1iHIJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
12,"T Reinauer, UE Hansen","Determinants of adoption in open-source hardware: A review of small wind turbines",2021,"Technovation","Elsevier","https://www.sciencedirect.com/science/article/pii/S0166497221000705","https://scholar.google.com/scholar?cites=7703079373830425996&as_sdt=2005&sciodt=2007&hl=en",18,"2024-08-22 10:20:32","HTML","","","",,,,,12,4.00,6,2,3,"… While some expect such open-source hardware (OSH) to lead to transformational changes in the ways technologies are produced, the available empirical evidence suggests that, to …","https://www.sciencedirect.com/science/article/pii/S0166497221000705","https://scholar.google.com/scholar?q=related:jA3NueDV5moJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
3,"T Reinauer, UE Hansen","How open-source hardware can succeed: a conceptua l framework and case study of small wind turbines",2020,"11th Internationa l Sustainability Transition Conference …","","","https://scholar.google.com/scholar?cites=17744765452840664615&as_sdt=2005&sciodt=2007&hl=en",20,"2024-08-22 10:20:32","CITATION","","","",,,,,3,0.75,2,2,4,"","","https://scholar.google.com/scholar?q=related:J_4w3ykSQvYJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
24,"T Sánchez Criado, M Cereceda Otárola","Urban accessibility issues: Techno-scientific democratizations at the documentation interface",2016,"City","Taylor &Francis","https://www.tandfonline.com/doi/abs/10.1080/13604813.2016.1194004","https://scholar.google.com/scholar?cites=3717857730731687610&as_sdt=2005&sciodt=2007&hl=en",402,"2024-08-22 10:20:32","","10.1080/13604813.2016.1194004","","",,,,,24,3.00,12,2,8,"… , a DIY and open-source hardware workshop boosted by En … issues might be interesting empirical sites to understand the … (DIY) and open-source hardware workshop boosted by ETS …","https://www.tandfonline.com/doi/pdf/10.1080/13604813.2016.1194004","https://scholar.google.com/scholar?q=related:ur6zdeh7mDMJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
2,"T Thomas, DM Bossens, ...","ASVLite: a high-performance simulator for autonomous surface vehicles",2021,"2021 IEEE International …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9561815/","https://scholar.google.com/scholar?cites=17272584544517266067&as_sdt=2005&sciodt=2007&hl=en",445,"2024-08-22 10:20:32","","","","",,,,,2,0.67,1,3,3,"… UWSim [9] is a well-referred open-source hardware-inthe-… The added mass is computed using an empirical formula [14], … on the vehicle is computed based on an empirical formula [14], …","https://ieeexplore.ieee.org/iel7/9560720/9560666/09561815.pdf","https://scholar.google.com/scholar?q=related:k5raECGMtO8J:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
0,"T van der Veeken BSc","Open-source Hardware Platform for Earth's Field NMR",,"research.tue.nl","","https://research.tue.nl/files/147248688/Veeken_afstudeerverslag.pdf","",87,"2024-08-22 10:20:32","PDF","","","",,,,,0,0.00,0,1,,"… The goal of this project is to develop an open-source hardware platform capable of performing all types of EFNMR experiments a user would typically require to make meaningful …","https://research.tue.nl/files/147248688/Veeken_afstudeerverslag.pdf","https://scholar.google.com/scholar?q=related:FyePOUPaMgwJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
0,"T Watabe, Y Muramatsu, M Homma, ...","Development of a Simple Empirical Yield Predition Model Based on Dry Matter Production in Sweet Pepper",2022,"Agriculture (Pol' …","sciendo.com","https://sciendo.com/pdf/10.2478/agri-2022-0002","",278,"2024-08-22 10:20:32","PDF","10.2478/agri-2022-0002","","",,,,,0,0.00,0,4,2,"… Thus, in this study, we constructed an empirical yield prediction model for sweet pepper production by integrating previously reported equations and leaf area estimation. Using …","https://sciendo.com/pdf/10.2478/agri-2022-0002","https://scholar.google.com/scholar?q=related:kei9wqAodpQJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
4,"TC Huang, SH Chang, VY Shu, P Hansen, ...","Developing a curriculum of maker education in Taiwan higher education",2017,"… for Education: Second …","Springer","https://link.springer.com/chapter/10.1007/978-3-319-71084-6_50","https://scholar.google.com/scholar?cites=10951818105423546440&as_sdt=2005&sciodt=2007&hl=en",304,"2024-08-22 10:20:32","","10.1007/978-3-319-71084-6_50","","",,,,,4,0.57,1,5,7,"… , open-source hardware was one of the courses that undergraduate students took. Arduino open hardware … 3D printing machine and Arduino open hardware configured with the STEM …","","https://scholar.google.com/scholar?q=related:SEh2qoqs_JcJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
0,"TH Mboa Nkoudou, D Bild, F Grey, H Toivonen, ...","Global open science hardware roadmap: making open science hardware ubiquitous by 2025",2018,"","corpus.ulaval.ca","https://corpus.ulaval.ca/entities/publication/cf25010d-9952-4ac7-ad21-482685e0f9d1","",74,"2024-08-22 10:20:32","","","","",,,,,0,0.00,0,5,6,"… We are part of a wider Open Hardware community and we seek to reduce barriers between … resources, empirical Free and Open Source studies, and Open Hardware documentation …","https://corpus.ulaval.ca/bitstreams/83bec043-7f33-4c5a-a7c6-455353919bdd/download","https://scholar.google.com/scholar?q=related:3kmz4HDJeWcJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
64,"TJ Horan","'Soft'versus 'hard'news on microblogging networks: semantic analysis of twitter produsage",2013,"Information, Communication &Society","Taylor &Francis","https://www.tandfonline.com/doi/abs/10.1080/1369118X.2011.649774","https://scholar.google.com/scholar?cites=15026675733709819360&as_sdt=2005&sciodt=2007&hl=en",405,"2024-08-22 10:20:32","","10.1080/1369118X.2011.649774","","",,,,,64,5.82,64,1,11,"… online information production, only a small body of empirical research supports those claims with large-scale empirical evidence on popular social media platforms. Produsage's effects …","https://www.tandfonline.com/doi/pdf/10.1080/1369118X.2011.649774","https://scholar.google.com/scholar?q=related:4I3BDvd5idAJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
40,"TP Lyman, K Elsmore, B Gaylord, ...","Open Wave Height Logger: An open source pressure sensor data logger for wave measurement",2020,"Limnology and …","Wiley Online Library","https://aslopubs.onlinelibrary.wiley.com/doi/abs/10.1002/lom3.10370","https://scholar.google.com/scholar?cites=13570405318357419601&as_sdt=2005&sciodt=2007&hl=en",364,"2024-08-22 10:20:32","","10.1002/lom3.10370","","",,,,,40,10.00,10,4,4,"… These difficulties arise in large part from a lack of empirical … is based on an open-source hardware and software pressure … In creating an open source hardware and software system, …","https://aslopubs.onlinelibrary.wiley.com/doi/pdfdirect/10.1002/lom3.10370","https://scholar.google.com/scholar?q=related:UQbE6rzDU7wJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
80,"TW Schubert, A D'Ausilio, R Canto","Using Arduino microcontroller boards to measure response latencies",2013,"Behavior research methods","Springer","https://link.springer.com/article/10.3758/s13428-013-0336-z","https://scholar.google.com/scholar?cites=17622774822105467692&as_sdt=2005&sciodt=2007&hl=en",205,"2024-08-22 10:20:32","HTML","10.3758/s13428-013-0336-z","","",,,,,80,7.27,27,3,11,"… Our empirical strategy was first to evaluate how best to communicate between experimental … Second, it is open source hardware, which means that everybody can access, modify, and …","https://link.springer.com/article/10.3758/s13428-013-0336-z","https://scholar.google.com/scholar?q=related:LEtLzFSskPQJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
0,"U Ranging","XIAOFAN JIANG",2001,"University of California, Berkeley","","","",210,"2024-08-22 10:20:32","CITATION","","","",,,,,0,0.00,0,1,23,"","","https://scholar.google.com/scholar?q=related:e60EIt70--gJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
3,"US Nath, CR Arunima, R Jaisha, ...","A standalone open hardware system for ecg detection and classification",2018,"2018 9th …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8493972/","https://scholar.google.com/scholar?cites=3674089909683987758&as_sdt=2005&sciodt=2007&hl=en",153,"2024-08-22 10:20:32","","","","",,,,,3,0.50,1,4,6,"… An open hardware based system for the automated classification of heart conditions was developed. The Raspberry Pi 3b (RPi3b) single board computer was used to analyse the ECG …","","https://scholar.google.com/scholar?q=related:LqWPg079_DIJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
0,"V Kharchenko, AL Kor, ...","Dependable IoT for Human and Industry: Introduction and Book Scope",2022,"Dependable IoT for Human …","api.taylorfrancis.com","https://api.taylorfrancis.com/content/chapters/edit/download?identifierName=doi&identifierValue=10.1201/9781003337843-1&type=chapterpdf","",269,"2024-08-22 10:20:32","","","","",,,,,0,0.00,0,3,2,"… The well-known and popular Moore’s law is based on empirical observation over many … The creation of a standards-based, open source hardware and software platform paired with full …","","https://scholar.google.com/scholar?q=related:plwGZirPE1EJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
9,"V Kostakis, V Niaros, C Giotitsas","Beyond global versus local: illuminating a cosmolocal framework for convivial technology development",2023,"Sustainability Science","Springer","https://link.springer.com/article/10.1007/s11625-023-01378-1","https://scholar.google.com/scholar?cites=9905454125537918655&as_sdt=2005&sciodt=2007&hl=en",416,"2024-08-22 10:20:32","HTML","10.1007/s11625-023-01378-1","","",,,,,9,9.00,3,3,1,"… From the vantage point of Tzoumakers, a cosmolocal initiative in which the authors participate, this paper offers an empirical account of its conception and evolution. We further examine …","https://link.springer.com/article/10.1007/s11625-023-01378-1","https://scholar.google.com/scholar?q=related:v36duws-d4kJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
197,"V Kostakis, V Niaros, G Dafermos, M Bauwens","Design global, manufacture local: Exploring the contours of an emerging productive model",2015,"Futures","Elsevier","https://www.sciencedirect.com/science/article/pii/S0016328715001214","https://scholar.google.com/scholar?cites=4926376360439871251&as_sdt=2005&sciodt=2007&hl=en",493,"2024-08-22 10:20:32","","","","",,,,,197,21.89,49,4,9,"… Empirical research shows that modular design is characteristic not just of Linux but of the … Further, the Open Source Ecology is an open hardware project focused on manufacturing a set …","https://www.academia.edu/download/51477152/Futures.pdf","https://scholar.google.com/scholar?q=related:E3fm4TIBXkQJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
14,"V Macul, H Rozenfeld","How an open source design community works: the case of open source ecology",2015,"DS 80-3 Proceedings of the 20th …","designsociety.org","https://www.designsociety.org/publication/37745/HOW+AN+OPEN+SOURCE+DESIGN+COMMUNITY+WORKS%3A+THE+CASE+OF+OPEN+SOURCE+ECOLOGY","https://scholar.google.com/scholar?cites=16820418873502279860&as_sdt=2005&sciodt=2007&hl=en",63,"2024-08-22 10:20:32","","","","",,,,,14,1.56,7,2,9,"… Ideally, open source hardware uses readily-available … Open source hardware gives people the freedom to control … A case study is an empirical inquiry that investigates a contemporary …","https://www.designsociety.org/download-publication/37745/HOW+AN+OPEN+SOURCE+DESIGN+COMMUNITY+WORKS:+THE+CASE+OF+OPEN+SOURCE+ECOLOGY","https://scholar.google.com/scholar?q=related:tChh2NghbukJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
